city,slug,url,name,rating,views,reviews_count,phone,locality,board,established,category,classes,gender,fees_range,about,images
hyderabad,/school/hyderabad/cgr-academy-patighanpur,https://yellowslate.com/school/hyderabad/cgr-academy-patighanpur,CGR Academy - Patighanpur ,5.0,14000,4,+919513238818,Patighanpur,"CBSE, IGCSE",2025,"Day Schools, International Schools",Nursery - 7,Co-Education,,,https://yellowslate.sgp1.cdn.digitaloceanspaces.com/schools/17558481585600321568a81ddedaef71755848159.jpg | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1756187006124474099368ad497eb24b21756187007.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1756187005184518563868ad497d2b8171756187005.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1756187004106929691868ad497ccac7d1756187005.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175618657392352031868ad47cdb17541756186574.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1756186573170101784868ad47cd7125e1756186573.png&w=1200&q=75
hyderabad,/school/hyderabad/anantha-sai-vidya-nikethan-adikmet,https://yellowslate.com/school/hyderabad/anantha-sai-vidya-nikethan-adikmet,Anantha Sai Vidya Nikethan - Adikmet ,5.0,13390,5,+919513238818,Adikmet,State Board,2003,Day Schools,Nursery - 10,Co-Education,,,https://yellowslate.sgp1.digitaloceanspaces.com/schools/1773399593230f0fue1bm4n4.png | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2Fys-blog%2Fce847e9b-c546-4651-acdd-87ad3e13b52e-1767096434443.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2Fys-blog%2F3a60fc7b-cdc6-4c5a-95b7-d22789e0be7e-1759047172593.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2019%2F10%2FBulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner-5.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2019%2F08%2F2.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75
bengaluru,/school/bengaluru/new-horizon-international-school-hennur-main-road,https://yellowslate.com/school/bengaluru/new-horizon-international-school-hennur-main-road,New Horizon International School - Hennur Main Road ,4.1,10797,229,+919513238818,Hennur Main Road,"CBSE, IGCSE",2022,International Schools,Nursery - 11,Co-Education,,,https://yellowslate.sgp1.cdn.digitaloceanspaces.com/schools/16688534755565271926378aee32a9931668853475.jpg | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1759497486209471482268dfcd0e8f1b11759497487.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175854312637492131068d13d16456721758543126.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1758543107101150520168d13d03c52ab1758543108.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175854296873563389968d13c78752681758542968.jfif&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1758542926625746668d13c4eeca7f1758542927.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175854290414520425068d13c38a70591758542905.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175854290482211155068d13c383fe641758542904.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175854272344437269068d13b83108851758542723.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175854272091450182668d13b80b97601758542721.jpeg&w=1200&q=75
bengaluru,/school/bengaluru/trio-world-academy-sahakar-nagar,https://yellowslate.com/school/bengaluru/trio-world-academy-sahakar-nagar,Trio World Academy - Sahakar Nagar ,5.0,10567,12,+919513238818,Sahakar Nagar,"IB, IGCSE",2007,"International Schools, Day Schools",Nursery - 12,Co-Education,,,https://yellowslate.sgp1.digitaloceanspaces.com/schools/1770113440652uxugfpd7gx.blob
bengaluru,/school/bengaluru/harrow-international-school-bengaluru-devanahalli,https://yellowslate.com/school/bengaluru/harrow-international-school-bengaluru-devanahalli,Harrow International School Bengaluru - Devanahalli ,4.6,7767,28,+919513238818,Devanahalli,"IB, IGCSE",2023,"Boarding Schools, International Schools",000 - 1,Co-Education,,,https://yellowslate.sgp1.cdn.digitaloceanspaces.com/schools/168613300188135012664805909450471686133001.jpg | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1747025328179002753068217db05aad71747025328.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1718099963163655747666681ffb4f8971718099963.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F171757940439880472266602e8cb44471717579405.webp&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F171757938580566996566602e796d96c1717579385.webp&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F171757930416736768466602e2833f071717579304.webp&w=1200&q=75
bengaluru,/school/bengaluru/knowledgeum-academy-jayanagar,https://yellowslate.com/school/bengaluru/knowledgeum-academy-jayanagar,Knowledgeum Academy - Jayanagar ,4.8,7732,92,+919513238818,Jayanagar,IB,2021,International Schools,11 - 12,Co-Education,,,https://yellowslate.sgp1.cdn.digitaloceanspaces.com/schools/167204724124588044463a96a89336e91672047241.jpg | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1672047317126114595063a96ad5cce7b1672047318.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F16720473154766650163a96ad3b51a51672047316.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1672047315165699985563a96ad37a3bb1672047316.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1672047313208140020963a96ad1c118c1672047314.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1672047313150476822663a96ad129e0b1672047313.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2023%2F11%2F2023-07-31.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F12%2Fscrnli_9_25_2024_4-29-35-PM-1024x342-1.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F02%2F10-3.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F01%2F12-1.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2F157311851116260060305dc3e22f0955d1573118511.PNG&w=1200&q=75
bengaluru,/school/bengaluru/national-centre-for-excellence-school-c-v-raman-nagar,https://yellowslate.com/school/bengaluru/national-centre-for-excellence-school-c-v-raman-nagar,National Centre For Excellence school - C V Raman Nagar ,3.8,7655,139,+919513238818,C V Raman Nagar,CBSE,2006,Public Schools,Nursery - 12,Co-Education,,,https://yellowslate.sgp1.cdn.digitaloceanspaces.com/schools/174375050171361044667ef856509d971743750501.jpg | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.digitaloceanspaces.com%2Fgallery%2F17716473126955sq23rxoj0f.blob&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.digitaloceanspaces.com%2Fgallery%2F1771647288952uy54lg9qqe.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.digitaloceanspaces.com%2Fgallery%2F17716472886077krrgfhhrwf.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.digitaloceanspaces.com%2Fgallery%2F1771647288261geunb5thzb7.jpeg&w=1200&q=75
bengaluru,/school/bengaluru/jain-international-residential-school-ramanagara,https://yellowslate.com/school/bengaluru/jain-international-residential-school-ramanagara,JAIN International Residential School - Ramanagara ,0,6100,0,+919513238818,Ramanagara,"CBSE, IB, IGCSE",1999,"Boarding Schools, International Schools",000 - 925,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F02%2F10-3.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F01%2F12-1.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.digitaloceanspaces.com%2Fschools%2F1770444634638b96nqdcnny.blob&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2F176297164513017744196914cffd057271762971645.jpg&w=1200&q=75
bengaluru,/school/bengaluru/the-shri-ram-universal-school-chokkanahalli,https://yellowslate.com/school/bengaluru/the-shri-ram-universal-school-chokkanahalli,The Shri Ram Universal School - Chokkanahalli ,5.0,5933,5,+919513238818,Chokkanahalli,CBSE,2023,Public Schools,Nursery - 8,Co-Education,,,https://yellowslate.sgp1.cdn.digitaloceanspaces.com/schools/1701845498680536784657019fa733de1701845498.png | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17036802521309165853658c18fc0b6bb1703680252.jpg&w=1200&q=75
bengaluru,/school/bengaluru/crestwood-high-varthur,https://yellowslate.com/school/bengaluru/crestwood-high-varthur,Crestwood High - Varthur ,0,5800,0,+919513238818,Varthur,CBSE,2024,,Nursery - 10,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1760076384105067333068e8a260dbefd1760076385.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1760076384163296079068e8a2606bab11760076384.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F176007628835358359468e8a2004def11760076288.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1760076288156293731968e8a20002e861760076288.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F176007628770873273468e8a1ff77ec81760076287.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1760076287182049798068e8a1ff1d5fa1760076287.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F176007628659767191068e8a1fe7df581760076287.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1760076286147497449968e8a1fe27ca81760076286.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F176007628532549240568e8a1fd423831760076285.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F176007628484090707168e8a1fcda1f21760076285.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1760076284146490156268e8a1fc5dd8b1760076284.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F176007628325502419068e8a1fbab3961760076284.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1760076283144148104368e8a1fb4cc001760076283.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1760076282138558794268e8a1fad7ac91760076283.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FFootball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FCricket.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FChess.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBasketball.png&w=1200&q=75
bengaluru,/school/bengaluru/trio-world-school-sahakar-nagar,https://yellowslate.com/school/bengaluru/trio-world-school-sahakar-nagar,Trio World School - Sahakar Nagar ,4.3,5118,89,+919513238818,Sahakar Nagar,"ICSE, ISC",2007,"International Schools, Public Schools",Nursery - 12,Co-Education,,,https://yellowslate.sgp1.digitaloceanspaces.com/schools/1770444634638b96nqdcnny.blob | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1759904685211738338868e603ad786261759904685.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1759904682205896807168e603aaf1a391759904683.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175990468124843938668e603a9592221759904681.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175990467777583942168e603a5796491759904677.jpg&w=1200&q=75
bengaluru,/school/bengaluru/national-public-school-indiranagar,https://yellowslate.com/school/bengaluru/national-public-school-indiranagar,National Public School - Indiranagar ,3.1,4941,73,+919513238818,Indiranagar,CBSE,1982,Public Schools,2026-27,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F158139193917059926605e42204308e171581391939.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15813919398291738295e422043088431581391939.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15813919354832280805e42203f08a231581391935.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F158139193513562060755e42203f058621581391935.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15813919321525460735e42203ce0b5e1581391933.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F158139193212777210445e42203ce05101581391933.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F158139193013976096225e42203a7eb3e1581391931.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15813919307605530345e42203a749f91581391930.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fteam%2F158139211816982030035e4220f6d67951581392119.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FYoga.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FThrowball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FTable-tennis.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FSkating.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FKho-Kho.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FKabaddi.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FHockey.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FFootball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FCricket.png&w=1200&q=75
bengaluru,/school/bengaluru/sharanya-narayani-international-school-whitefield,https://yellowslate.com/school/bengaluru/sharanya-narayani-international-school-whitefield,Sharanya Narayani International School - Whitefield ,4.7,4900,73,+919513238818,Whitefield,IB,2015,"Boarding Schools, International Schools",Nursery - 12,Co-Education,,,https://yellowslate.sgp1.cdn.digitaloceanspaces.com/schools/175620632391320621068ad94f3790ac1756206323.jpeg | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175655149726893774068b2d94940ba71756551497.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1756551495145142448068b2d9476d77e1756551495.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1756551495124243777468b2d947100831756551495.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1756551492109230428668b2d944e6a621756551493.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1756551492123915474568b2d944943801756551493.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1756551490188381559868b2d942432ab1756551490.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175655148934947124668b2d941dddbb1756551490.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17565514888119812368b2d940162b51756551488.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175655148756457852768b2d93fa68471756551488.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F02%2F10-3.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F01%2F12-1.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2F17518895761314387782686bb6a8e64fb1751889577.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2F157430952921020778035dd60e99f343d1574309530.PNG&w=1200&q=75
bengaluru,/school/bengaluru/prarthanain-world-school-banashankari,https://yellowslate.com/school/bengaluru/prarthanain-world-school-banashankari,Prarthana.in World School - Banashankari ,4.6,4900,41,+919513238818,Banashankari,IGCSE,2002,International Schools,Nursery - 8,Co-Education,,,https://yellowslate.sgp1.cdn.digitaloceanspaces.com/schools/17289051262945566670cffa604c0c1728905126.JPG | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F172949543211034433896716018896af71729495433.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17294954058395510856716016d201611729495405.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F172949433011994051546715fd3a271371729494330.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17294934664528951356715f9da2ce7a1729493466.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17294930171874155066715f819a9b7f1729493018.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F172949300416955160256715f80c6e53d1729493004.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F172949299516790019736715f8039e0611729492996.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17294928901243181586715f79a04e9c1729492890.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17294928234675584716715f75774b791729492823.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F172949279114025885256715f73778a651729492791.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17294925913179190486715f66fbf24b1729492592.jpeg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F10%2FPrarthana-World-School.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F10%2FPrarthana-World-School.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F02%2F10-3.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F01%2F12-1.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2F16134646391184850608602b843fdc62d1613464640.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2F1686049845611482251647f14358e1cf1686049846.jpg&w=1200&q=75
